"","State","Year","NDVI","Tr_State","Post","DiD","Rainfall_June","RainyDays_June","Rainfall_May","RainyDays_May","Rainfall_P1","RainyDays_P1","Rainfall_P2","RainyDays_P2","Temp_June","Temp_May","Temp_P1","Temp_P2","Time_To_Treatment","Log_NDVI","Log_Rainfall_June","Log_Rainfall_May","Log_Temp_June","Log_Temp_May","GSDP","AgGDP","Population","SoD","RiceT","RiceK"
"187","Orissa",2008,0.469400285,0,0,0,376.73832954,30,24.255978706,31,70.061639935,39,35.796846286,41,300.559901666667,304.547689677419,300.923689756097,297.988533414634,-1,-0.756299388407324,5.93155086035794,3.18866313157369,5.70564707409859,5.7188276912331,11081178,2655703,NA,NA,"4455","707"
"188","Orissa",2009,0.4829604,0,1,0,81.23495831,30,67.496480959,31,16.772470774,41,37.844348326,40,304.499271,304.530723548387,302.301755609756,297.90792902439,0,-0.727820616268369,4.39734567557914,4.21207546257872,5.71866869305842,5.71877198041272,NA,NA,NA,NA,"4365","687"
"189","Orissa",2010,0.491349161,0,1,0,214.89453768,30,73.702503971,31,10.682611598,40,154.850414922,41,302.972156,304.071407419355,303.759903170732,298.035367804878,1,-0.710600281715609,5.37014738536358,4.30003677380132,5.71364090689738,5.71726256665005,NA,NA,NA,NA,NA,NA
"190","Orissa",2011,0.525651454,0,1,0,297.4125422,30,34.824742644,31,35.820034092,41,20.523194325,40,301.517066666667,303.951932903226,301.19094,297.606873658537,2,-0.643116920865007,5.69512020596801,3.5503281296601,5.70882662042478,5.71686957345474,NA,NA,NA,NA,NA,NA
"191","Orissa",2012,0.450878628,0,1,0,231.813991974,30,26.104686134,31,18.96595929,41,77.85185697,39,303.502376,304.966887741935,302.057710487805,296.963830243903,3,-0.796557093214705,5.44593529135312,3.26211484357629,5.71538943913448,5.72020320593329,NA,NA,NA,NA,NA,NA
"192","Orissa",2013,0.535487718,0,1,0,328.165069,30,40.691783386,31,28.148119798,41,270.677231869,38,301.248480666667,305.087572258064,302.396366097561,296.619365365854,4,-0.624577324931588,5.79351674093807,3.70602618965969,5.70793544136199,5.72059885755332,NA,NA,NA,NA,NA,NA
"193","Orissa",2014,0.520361475,0,1,0,188.925380733,30,115.15606962,31,14.651981811,40,92.308058919,40,303.144804666667,303.622104516129,302.046935853659,297.766258048781,5,-0.653231564676733,5.24135212616478,4.746288335429,5.71421059454033,5.71578385089524,NA,NA,NA,NA,NA,NA
"194","Orissa",2015,0.507000691,0,1,0,303.991036,30,43.802245754,31,47.484733369,41,47.09666984,41,301.890430666667,304.67523483871,301.522060243902,298.6811,6,-0.67924291247275,5.71699821412937,3.77968508899036,5.71006413918051,5.71924640549358,NA,NA,NA,NA,NA,NA
"195","Orissa",2016,0.511178125,0,1,0,198.3448868,30,74.39726806,31,18.966212122,41,34.504755534,37,302.812061333333,304.337280322581,303.315963414634,297.586962926829,7,-0.671037168305442,5.290007367954,4.30941922154121,5.71311235344282,5.7181365611393,NA,NA,NA,NA,NA,NA
"196","Punjab",2002,0.311495258,1,0,0,46.109753594,30,31.139763844,29,10.775212072,38,7.84086511,41,305.922487,305.958657741935,298.775680731707,295.006044390244,-7,-1.16637116398447,3.83102450233099,3.43848558269052,5.72333175940635,5.72344998740631,NA,NA,NA,NA,"2530","2530"
"197","Punjab",2003,0.361828568,1,0,0,53.439065248,30,14.106829378,31,32.530234579,38,17.420022703,36,306.724483333333,304.449687741935,297.929646097561,294.378113170732,-6,-1.01658474838638,3.97854203745864,2.64665903317269,5.72594989621363,5.7185058444076,NA,NA,NA,NA,"2614","2614"
"198","Punjab",2004,0.352356476,1,0,0,55.794357279,30,11.084414287,29,3.468662194,34,18.67495385,26,304.440137666667,304.916293548387,300.416862439024,293.403795365854,-5,-1.04311189992576,4.02167274024163,2.40554000333218,5.71847447559547,5.7200372915575,9683851,3014053,NA,145,"2800","2800"
"199","Punjab",2005,0.368661256,1,0,0,58.818753553,30,25.343416963,31,42.311734979,37,1.710117487,26,306.749468666667,303.482412258064,296.520280487805,294.117080731707,-4,-0.997877061986695,4.07446074203087,3.23251901043526,5.72603135145151,5.71532365909409,10255608,3299203,NA,NA,"2642","2642"
"200","Punjab",2006,0.373143776,1,0,0,50.908951141,30,23.792111093,31,52.173506589,41,24.886007707,40,304.981807333333,305.969582258065,296.833601463415,295.461746829268,-3,-0.985791475163303,3.93003876548241,3.16935405904953,5.72025212674096,5.72348569262603,11299739,3778380,26051,NA,"2621","2621"
"201","Punjab",2007,0.395847007,1,0,0,107.877620825,30,16.512312904,31,95.860949,31,1.846518671,25,305.674968,305.07770516129,297.758467317073,295.145867804878,-2,-0.926727488338081,4.68099744412585,2.8041063392165,5.7225223413439,5.72056651517941,12322323,4565784,NA,NA,"2610","2610"
"202","Punjab",2008,0.306911782,1,0,0,189.54937513,30,42.189718661,30,56.437212506,40,12.790225309,31,303.394502666667,303.977123870968,297.543807317073,295.655282926829,-1,-1.18119492773817,5.24464954535971,3.74217655773288,5.71503394765557,5.71695244815032,13043076,5243076,NA,NA,"2735","2735"
"203","Punjab",2009,0.2493492,1,1,1,12.770908658,29,20.429241078,30,43.613401239,38,21.353577476,31,306.725640333333,304.884316774194,297.090218048781,294.059161219512,0,-1.38890095533684,2.54716982319037,3.0169672607093,5.72595366832144,5.71993241539411,NA,NA,NA,NA,"2802","2802"
"204","Punjab",2010,0.336290484,1,1,1,44.973860148,30,28.229944558,31,6.793100426,40,21.347793027,32,305.803080333333,306.029843225806,301.292895609756,294.986267804878,1,-1.0897799568004,3.80608143539092,3.3403832783244,5.72294136647671,5.72368262407866,NA,NA,NA,NA,NA,NA
"205","Punjab",2011,0.338461526,1,1,1,79.572344374,30,32.476253863,31,43.461075915,41,1.619858041,30,304.539360333333,305.264514516129,296.480933658537,295.393787560976,2,-1.0833448533555,4.37666659999425,3.48050917191139,5.71880034097475,5.72117866146276,NA,NA,NA,NA,NA,NA
"206","Punjab",2012,0.226634986,1,1,1,12.785451269,30,7.42129646,31,22.405644527,41,6.457380194,36,307.350138333333,304.96331483871,296.48060902439,294.105772439024,3,-1.48441454689556,2.54830790487424,2.00435376698403,5.72798761343697,5.72019149015594,NA,NA,NA,NA,NA,NA
"207","Punjab",2013,0.29663946,1,1,1,133.184952989,30,10.481527081,29,39.785080647,38,19.535622494,30,305.422661666667,305.48692,296.969970731707,294.110607317073,4,-1.21523781699465,4.89173878617715,2.34961438211354,5.72169659326234,5.72190696263778,NA,NA,NA,NA,NA,NA
"208","Punjab",2014,0.307318508,1,1,1,32.547527195,30,31.524307835,31,98.757381199,38,9.453902702,32,307.164514,303.577426451613,295.175183170732,294.481521707317,5,-1.17987058386889,3.48270139633711,3.45075892554333,5.72738348027831,5.71563668983098,NA,NA,NA,NA,NA,NA
"209","Punjab",2015,0.269320405,1,1,1,78.439218599,30,19.025638911,29,136.970877398,36,36.337778193,40,304.696694666667,304.739238064516,295.86127097561,295.047741707317,6,-1.31185351151887,4.36232403951157,2.94578748589083,5.71931683810436,5.71945645375757,NA,NA,NA,NA,NA,NA
"210","Punjab",2016,0.383904448,1,1,1,58.064046041,30,29.025410626,30,69.242264616,38,0.640651161,30,306.513532,305.659056451613,297.844130731707,295.55312097561,7,-0.957361590691894,4.06154664340578,3.36817167480516,5.72526190448325,5.72247028617355,NA,NA,NA,NA,NA,NA
"211","Rajasthan",2002,0.160680408,0,0,0,52.31003857,30,11.341269057,31,3.123882714,33,3.591579308,34,307.57595,308.65828483871,302.216761707317,298.71728097561,-7,-1.82833793028591,3.95718829471737,2.42844820182653,5.72872204861902,5.73223479065918,NA,NA,NA,NA,"83.58","83.58"
"212","Rajasthan",2003,0.151272026,0,0,0,63.874045296,30,2.895850368,23,1.632560114,35,0.043186749,27,307.219734333333,307.31668,302.07147,297.675003414634,-6,-1.88867556622741,4.1569131019699,1.06327880468032,5.72756323857658,5.72787874686936,NA,NA,NA,NA,"99.76","99.76"
"213","Rajasthan",2004,0.169538229,0,0,0,29.781751548,30,2.672903947,26,0.345673477,15,5.135473104,23,306.706584333333,307.373042903226,303.750802682927,297.130339268293,-5,-1.77467683776891,3.39389584177877,0.983165501980631,5.72589153920843,5.72806213338547,12774565,2791717,NA,125,"101.37","101.37"
"214","Rajasthan",2005,0.172275362,0,0,0,45.183490103,30,6.08905487,28,1.285747009,17,0.145789827,12,307.603162,306.543463870968,300.871390243902,297.905589268293,-4,-1.75866114044953,3.81073175690537,1.80649287591775,5.72881051716253,5.72535955240568,13628496,2912790,NA,NA,"107.5","107.5"
"215","Rajasthan",2006,0.169028623,0,0,0,54.343538631,30,5.261131478,31,5.956872216,41,4.740759496,37,306.244491666667,308.29746483871,300.652422682927,298.676449512195,-3,-1.77768721153611,3.99532572206568,1.66034611350274,5.72438377530262,5.73106511182459,15218867,3519674,62527.5,NA,"107.8","107.8"
"216","Rajasthan",2007,0.172388614,0,0,0,41.418398331,30,5.035800764,31,12.17652064,24,0.16336459,15,307.056985666667,307.546630645161,301.489107317073,298.188496585366,-2,-1.75800396701708,3.72372518624343,1.61657255304842,5.7270333514258,5.72862672012424,16001662,4232949,NA,NA,"127.84","127.84"
"217","Rajasthan",2008,0.180593824,0,0,0,94.38923244,30,20.135327227,31,16.592974167,36,2.512002987,29,304.875609,305.973532258064,301.233942926829,298.915911219512,-1,-1.7115048357047,4.54742700351017,3.00247584582271,5.71990385407406,5.72349860232272,17455575,4773855,NA,NA,"133.42","133.42"
"218","Rajasthan",2009,0.1642136,0,1,0,20.269009576,30,8.460203337,31,5.178810092,37,10.220233711,25,307.420263333333,308.168026451613,301.274654878049,297.790634390244,0,-1.80658725957151,3.00909309770132,2.13537320843568,5.72821574738784,5.73064517464781,NA,NA,NA,NA,"150.72","150.72"
"219","Rajasthan",2010,0.157400336,0,1,0,34.278967214,30,1.467911199,31,0.413760061,35,35.533723537,35,307.676060666667,309.409824516129,304.764224878049,298.536095609756,1,-1.84896280831242,3.5345319653294,0.383840437218246,5.72904747841304,5.73466669108063,NA,NA,NA,NA,NA,NA
"220","Rajasthan",2011,0.182359925,0,1,0,65.901021221,30,4.831144364,31,2.591942643,41,0.077419722,17,306.939123,307.766557419355,301.111890487805,298.77048902439,2,-1.70177293491138,4.18815393791343,1.57508336796578,5.72664943150693,5.72934156514243,NA,NA,NA,NA,NA,NA
"221","Rajasthan",2012,0.171873958,0,1,0,6.545267205,30,7.314928916,31,5.97691961,41,1.696253321,23,307.548934,307.111578387097,301.004713170732,297.208110731707,3,-1.76099387312513,1.87874222434975,1.98991731685823,5.7286342095453,5.72721112907112,NA,NA,NA,NA,NA,NA
"222","Rajasthan",2013,0.194371126,0,1,0,61.97866542,30,1.436949156,24,7.194348237,35,6.078174333,23,306.311777,307.843186129032,300.757034878049,296.812397073171,4,-1.63798592679388,4.12679021969796,0.362522224425,5.72460346233236,5.72959051737516,NA,NA,NA,NA,NA,NA
"223","Rajasthan",2014,0.182584032,0,1,0,5.009529204,30,11.036296194,30,8.612826753,36,4.176725737,31,308.434195,306.276224516129,300.350346097561,298.199365853659,5,-1.70054476261878,1.61134193942371,2.40118949488579,5.73150851427151,5.72448738926588,NA,NA,NA,NA,NA,NA
"224","Rajasthan",2015,0.19197509,0,1,0,54.71775103,30,5.697130732,30,37.315892297,39,4.814084411,40,306.286950666667,308.137843548387,300.59156,298.64527804878,6,-1.6503896549546,4.00218817287173,1.73996266775121,5.72452240981877,5.7305472268439,NA,NA,NA,NA,NA,NA
"225","Rajasthan",2016,0.173947727,0,1,0,43.679122944,30,7.287110757,30,3.995858921,31,0.011890665,16,308.088536666667,308.486632580645,301.999327073171,297.954010487805,7,-1.74900044444283,3.77687025211418,1.98610713783159,5.73038719837577,5.73167851203598,NA,NA,NA,NA,NA,NA
"226","Tamilnadu",2002,0.441696728,0,0,0,66.75246575,30,88.62827143,31,31.168630376,41,273.6533597,41,301.716414333333,302.774799032258,301.926357804878,298.776654390244,-7,-0.817131768149906,4.200991236673,4.4844508973445,5.70948755082802,5.71298929165413,NA,NA,NA,NA,"1516.55","1516.55"
"227","Tamilnadu",2003,0.42290034,0,0,0,93.43731995,30,41.38130642,31,59.325812339,41,251.22782797,41,302.339812666667,303.592074516129,301.906710487805,298.687646829268,-6,-0.860618730531447,4.53729083662663,3.72282924310951,5.7115515923089,5.7156849401614,NA,NA,NA,NA,"1396.66","1396.66"
"228","Tamilnadu",2004,0.474205563,0,0,0,74.250000942,30,242.02637694,31,60.362182775,41,373.371215718,41,301.163721,300.808291612903,302.550656829268,298.129052926829,-5,-0.746114374082655,4.30743779036968,5.48904671583693,5.7076540404641,5.70647315689824,21900322,2102673,NA,85,"1872.83","1872.83"
"229","Tamilnadu",2005,0.473551962,0,0,0,73.38643139,30,76.922536766,31,160.44122145,41,388.536586482,41,302.270235333333,303.037225483871,301.399232439024,298.394672195122,-4,-0.74749363214471,4.29573906008517,4.34279889945395,5.71132143624758,5.71385565434555,24956705,2521885,NA,NA,"2050.47","2050.47"
"230","Tamilnadu",2006,0.471034267,0,0,0,92.65639626,30,96.05330476,31,81.831975064,41,437.4250135,41,301.670086,302.416804516129,301.759357560976,298.312402926829,-3,-0.752824433896644,4.52889798715362,4.56490329528587,5.70933398977421,5.71180621325124,28752968,3137477,67276.5,NA,"1931.42","1931.42"
"231","Tamilnadu",2007,0.463360262,0,0,0,176.11980638,30,75.50304974,31,55.831501619,41,346.289727874,41,301.231019666667,303.181440645161,301.632394390244,298.621661219512,-2,-0.769250423789917,5.17116448152288,4.32417304934645,5.70787747756407,5.71433144030223,30515680,3574703,NA,NA,"1789.18","1789.18"
"232","Tamilnadu",2008,0.472382631,0,0,0,76.45674424,30,78.52397711,31,224.42080412,41,236.201838755,41,301.787772333333,302.988053870968,300.223135609756,298.981665365854,-1,-0.749965962904729,4.33672514614272,4.36340401904251,5.70972402971884,5.71369337856371,32179336,3993740,NA,NA,"1931.62","1931.62"
"233","Tamilnadu",2009,0.4761503,0,1,0,93.09722633,30,92.85106994,31,67.127306495,41,358.33429273,41,302.168986666667,303.246060322581,301.628974878049,299.674491219512,0,-0.742021718288726,4.53364439146543,4.5309968110495,5.71098641937929,5.71454455622313,NA,NA,NA,NA,"1845.58","1845.58"
"234","Tamilnadu",2010,0.492765688,0,1,0,145.767587,30,80.31171637,31,30.003605276,41,300.12180244,41,301.891649,303.615039354839,302.892283902439,299.357586097561,1,-0.70772149581025,4.98201348347426,4.38591551778124,5.7100681748529,5.71576058103646,NA,NA,NA,NA,NA,NA
"235","Tamilnadu",2011,0.465148541,0,1,0,81.117650815,30,55.637909907,31,40.654259698,41,292.537745598,41,302.037687,303.140551935484,301.77272804878,298.678049268293,2,-0.765398481395083,4.39590058004238,4.01886480177383,5.7105518009798,5.71419656572985,NA,NA,NA,NA,NA,NA
"236","Tamilnadu",2012,0.424586261,0,1,0,60.00610453,30,57.35327375,31,23.444383194,41,290.35137417,41,302.576849333333,303.33514,302.2569,298.934119512195,3,-0.85664008774945,4.09444629921338,4.04922992564277,5.71233529258924,5.714838266869,NA,NA,NA,NA,NA,NA
"237","Tamilnadu",2013,0.439818964,0,1,0,139.0146919,30,69.100901745,31,25.762133678,41,186.34359257,41,301.267598666667,303.770321612903,302.736924634146,299.585605365854,4,-0.821392082191281,4.93457962466745,4.23556778054376,5.70799890190906,5.7162718948462,NA,NA,NA,NA,NA,NA
"238","Tamilnadu",2014,0.477494981,0,1,0,59.83314066,30,130.752267048,31,15.458376962,41,353.01159373,41,303.534300333333,303.300546129032,302.517751463415,298.977065121951,5,-0.739201630111357,4.09155969908791,4.87330444159395,5.71549462003905,5.71472421531617,NA,NA,NA,NA,NA,NA
"239","Tamilnadu",2015,0.528997232,0,1,0,89.4234594,30,153.72122752,31,97.767111393,41,422.6375542,41,301.963705,302.199726774193,301.669516585366,299.354344634146,6,-0.636772079651705,4.49338305715212,5.03514075109281,5.71030682803321,5.71108814571577,NA,NA,NA,NA,NA,NA
"240","Tamilnadu",2016,0.489836503,0,1,0,137.56347828,30,138.26623936,31,19.885575142,41,127.809715964,41,301.567859,303.275121612903,303.36341902439,300.345198292683,7,-0.713683610903739,4.92408547079252,4.92918109722926,5.70899506215261,5.71464038565568,NA,NA,NA,NA,NA,NA
"241","Telangana",2002,0.421518157,0,0,0,193.395277275,30,14.891970493,30,8.298507281,41,53.408203883,39,302.786770333333,306.842271290323,304.039128048781,298.30141902439,-7,-0.863892425362443,5.26473616325361,2.7008221746091,5.71302882950357,5.72633384126134,NA,NA,NA,NA,"954.92","754.6"
"242","Telangana",2003,0.465668919,0,0,0,110.193501211,30,0.513944136,25,33.111475765,41,69.436091866,41,304.793497666667,308.226971935484,303.787142682927,298.111350731707,-6,-0.764280371611854,4.70223792230291,-0.665640704258498,5.71963449047033,5.73083643344843,NA,NA,NA,NA,"1017.33","741.06"
"243","Telangana",2004,0.421278336,0,0,0,105.671132264,30,54.813772843,30,14.654371707,35,29.618638538,37,303.152832,304.76054,304.160781219512,298.606968780488,-5,-0.86446153310901,4.66033174548969,4.00394149162789,5.71423707438405,5.71952635348931,8994627,1401075,NA,57,"858.53","650.86"
"244","Telangana",2005,0.435312745,0,0,0,65.959461257,30,18.010074098,29,15.368299596,41,132.93965964,30,305.063036,306.575510967742,303.618961463415,297.266877560976,-4,-0.8316905521941,4.18904032993518,2.89093127344925,5.72051843066283,5.72546409034406,10423333,1885913,NA,NA,"1461.04","930.92"
"245","Telangana",2006,0.47661258,0,0,0,128.746266884,30,66.035747191,31,45.734285173,41,81.177860387,41,303.281276666667,305.342274516129,302.721827073171,298.520164878049,-3,-0.741051319365803,4.85784354404775,4.19019621950709,5.71466068073057,5.72143335892704,11634322,1960297,33498.125,NA,"1489.01","959.81"
"246","Telangana",2007,0.437735667,0,0,0,282.3798843,30,13.782770401,31,15.298954688,34,40.612149814,36,302.563839333333,306.909657419355,303.296289756098,298.132822926829,-2,-0.826140050785116,5.64325327184973,2.62341929044397,5.71229229432373,5.72655342877268,12861773,2604591,NA,NA,"1408","844"
"247","Telangana",2008,0.402741564,0,0,0,112.060529264,30,5.376420644,30,116.645640092,37,35.028425279,33,302.926178,306.659411612903,301.929059268293,298.652492926829,-1,-0.909460203140699,4.71903916516721,1.68202284495155,5.71348913886137,5.72573772331112,14590178,3212082,NA,NA,"1691.49","1025.71"
"248","Telangana",2009,0.4410933,0,1,0,58.118864408,30,33.22910578,31,6.359214419,41,49.632020688,33,304.641676666667,306.615746129032,303.530938292683,299.331508780488,0,-0.81849886128608,4.06249029976378,3.50342617198336,5.71913625535186,5.72559532235652,NA,NA,NA,NA,"1115.02","594.89"
"249","Telangana",2010,0.431955165,0,1,0,112.801931702,30,70.71680654,31,4.613011207,40,157.563585297,41,304.098463666667,307.105439677419,305.057954146342,298.782850243902,1,-0.839433480846256,4.72563346393506,4.2586832609184,5.71735154260435,5.72719114033914,NA,NA,NA,NA,NA,NA
"250","Telangana",2011,0.449574756,0,1,0,63.42532994,30,11.588063061,29,8.490814757,41,20.396940931,30,303.205085666667,306.508905483871,302.937907073171,299.193751219512,2,-0.799453129665829,4.14986330752148,2.44997552181498,5.71440942693449,5.72524681036647,NA,NA,NA,NA,NA,NA
"251","Telangana",2012,0.429838134,0,1,0,108.090879971,28,9.195126044,31,10.439776023,41,76.235156184,34,304.288694333333,307.616604193548,303.925094146341,297.860515121951,3,-0.844346573721189,4.68297235449036,2.21867356584705,5.71797690318393,5.72885421599761,NA,NA,NA,NA,NA,NA
"252","Telangana",2013,0.443941441,0,1,0,293.53274213,30,8.421897686,31,6.80630781,39,120.057692539,36,301.600921333333,307.877277096774,304.139897317073,298.01281,4,-0.812062614887755,5.68198919055885,2.13083518124514,5.70910469094788,5.72970125258639,NA,NA,NA,NA,NA,NA
"253","Telangana",2014,0.414355858,0,1,0,45.222629562,30,43.625833229,30,6.576618681,35,99.6774232840001,35,305.116545666667,305.315730645161,303.389387317073,298.995221219512,5,-0.881030113980821,3.81159761557932,3.77564948014535,5.72069382055922,5.7213464236187,NA,NA,NA,NA,NA,NA
"254","Telangana",2015,0.41121599,0,1,0,257.24717157,30,19.609636818,31,50.199963621,41,23.54519702,41,302.577571666667,307.092364516129,302.743982926829,300.21719902439,6,-0.88863667941046,5.55003737978491,2.97602111979198,5.7123376798587,5.72714856395347,NA,NA,NA,NA,NA,NA
"255","Telangana",2016,0.438968834,0,1,0,270.64626379,30,25.467440597,29,5.79154637,35,9.312094205,23,302.980646666667,306.808960967742,305.585041219512,298.486022682927,7,-0.823326861593387,5.60081266856614,3.23740079697716,5.7136689310822,5.72622527691448,NA,NA,NA,NA,NA,NA
"256","Uttar Pradesh",2002,0.362423224,0,0,0,73.76153398,30,25.63557311,30,4.595163775,41,18.193933314,40,305.429412666667,305.731727741935,300.806764146341,296.23957097561,-7,-1.01494262298139,4.30083737594098,3.24398096152955,5.72171869681338,5.72270801069457,NA,NA,NA,NA,"5213.51","5209.2"
"257","Uttar Pradesh",2003,0.361356555,0,0,0,159.773816479,30,5.227642021,30,12.023881109,41,5.407090871,40,305.750701666667,305.74818483871,300.288202682927,296.082071707317,-6,-1.0178901211105,5.07375916808597,1.65396032000517,5.72277006946789,5.72276183779973,NA,NA,NA,NA,"5727.8","5719.92"
"258","Uttar Pradesh",2004,0.356809851,0,0,0,175.681119659,30,12.021916935,30,1.537620822,38,30.516646096,35,304.134515,305.934008387097,302.260073902439,295.240849756098,-5,-1.03055226935248,5.16867053158751,2.48673139517703,5.71747008709187,5.72336941982897,26084066,7016710,NA,70,"5934.47","5934.47"
"259","Uttar Pradesh",2005,0.364074403,0,0,0,106.208609671,29,8.32439819,30,7.010173541,36,16.295092262,34,307.388425666667,305.695117419355,300.3802,295.770062682927,-4,-1.01039702838686,4.66540517587022,2.11919074376401,5.72811217804256,5.72258825696471,27781788,7660367,NA,NA,"5571.55","5571.55"
"260","Uttar Pradesh",2006,0.387331169,0,0,0,142.190192168,30,32.651907547,31,27.052925942,41,7.187636568,41,304.796907,305.336098387097,299.820689512195,297.06432902439,-3,-0.948475218033692,4.95716554289482,3.48590327811995,5.71964567612321,5.72141313181795,30022535,8232034,183005,NA,"5920.8","5902.63"
"261","Uttar Pradesh",2007,0.382226832,0,0,0,134.395658622,30,22.021295132,31,41.11996487,36,11.272326834,38,305.663483,305.286078064516,300.112117317073,296.407782926829,-2,-0.961741045558523,4.90078812564769,3.09200994573205,5.72248476804883,5.72124929786425,32221349,9262309,NA,NA,"5709.45","5690.61"
"262","Uttar Pradesh",2008,0.375473408,0,0,0,374.3795551,30,36.999179983,31,14.464166361,40,3.293921474,39,302.367976333333,304.792197741936,300.135093414634,296.881932682927,-1,-0.979567627862195,5.92527013600771,3.61089574977701,5.71164474032914,5.71963022552533,34472559,11789780,NA,NA,"6033.39","6011.78"
"263","Uttar Pradesh",2009,0.3477551,0,1,0,52.066458296,29,27.291479583,31,12.870360976,39,20.571679458,38,307.216705333333,305.355809032258,300.297319512195,295.889399268293,0,-1.056256782578,3.95252094673203,3.30657455028977,5.72755337913529,5.72147768366457,NA,NA,NA,NA,"5172.81","5148.12"
"264","Uttar Pradesh",2010,0.357299528,0,1,0,26.559279455,30,17.323233944,31,1.178383373,35,35.414547976,39,307.090906666667,306.549719677419,302.995188780488,297.184907560976,1,-1.0291808349724,3.27937919528692,2.8520486030258,5.72714381667516,5.72537995976502,NA,NA,NA,NA,NA,NA
"265","Uttar Pradesh",2011,0.387623606,0,1,0,223.008452236,30,20.72992518,31,8.706827292,41,1.55680788,40,304.054496333333,305.639806451613,299.960033902439,296.551844878049,2,-0.947720497827262,5.40720967314543,3.03157831717924,5.71720694959469,5.72240730552309,NA,NA,NA,NA,NA,NA
"266","Uttar Pradesh",2012,0.335381176,0,1,0,22.217484913,30,1.322273179,31,12.624271815,41,1.892051153,35,308.410878666667,306.617761935484,299.420770731707,295.495066585366,3,-1.09248755519905,3.10087958757096,0.279352360778162,5.73143291560228,5.72560189670846,NA,NA,NA,NA,NA,NA
"267","Uttar Pradesh",2013,0.408115565,0,1,0,289.3527518,30,4.828836426,30,10.345550045,36,41.816084648,36,303.593847666667,306.615002903226,300.169517560976,295.414922926829,4,-0.896204897135969,5.66764653825629,1.57460553305201,5.7156907807136,5.72559289838869,NA,NA,NA,NA,NA,NA
"268","Uttar Pradesh",2014,0.342105523,0,1,0,42.615724276,30,13.417891192,30,12.340285212,39,52.199187691,40,307.190231666667,305.508764516129,299.179789512195,296.092184634146,5,-1.07263604272668,3.75222329962943,2.59658898000065,5.72746720280788,5.72197846728729,NA,NA,NA,NA,NA,NA
"269","Uttar Pradesh",2015,0.366045748,0,1,0,122.210963153,30,8.006733415,31,65.496179309,40,28.210621119,41,306.095238333333,306.382244516129,298.666594634146,297.47969902439,6,-1.00499695885642,4.80574875754969,2.08028286454348,5.72389628991183,5.72483348748019,NA,NA,NA,NA,NA,NA
"270","Uttar Pradesh",2016,0.381740819,0,1,0,97.99917905,30,34.482246327,30,17.442185187,35,0.348703648,36,305.923165333333,305.630354193548,301.509616341464,296.459669512195,7,-0.963013384943388,4.58495910159467,3.5404445923683,5.72333397674117,5.72237637890938,NA,NA,NA,NA,NA,NA
"271","Uttarakhand",2002,0.477955391,0,0,0,177.0951157,30,60.735005675,31,39.56408917,41,18.025215936,41,290.938675,288.921802903226,283.701414634146,281.919612195122,-7,-0.738237875113444,5.17668696507476,4.10652023159094,5.67311250613133,5.66615607331002,NA,NA,NA,NA,"275.32","271.23"
"272","Uttarakhand",2003,0.420375545,0,0,0,159.83204281,30,52.759334535,31,67.04826433,41,15.569670536,41,291.273469,287.469469354839,283.043948780488,282.519423902439,-6,-0.866606812461051,5.07412353144135,3.96574071471043,5.67426258189101,5.66111666105008,NA,NA,NA,NA,"277.32","271.67"
"273","Uttarakhand",2004,0.489245288,0,0,0,139.95511463,30,43.39905069,31,21.836694816,41,40.983452694,41,290.452613,289.171222580645,286.067984146341,280.110733902439,-5,-0.714891303820292,4.94132176141729,3.77043756736483,5.67144044078299,5.66701897835091,2478567,411370,NA,66,"288.98","281.46"
"274","Uttarakhand",2005,0.432437992,0,0,0,139.055221301,30,54.107179983,31,86.952182765,41,14.193706561,41,291.618173666667,287.928509032258,282.757418780488,282.020495609756,-4,-0.838316333987087,4.93487112978442,3.99096689392249,5.67544532215221,5.66271221679427,2834035,420567,NA,NA,"284.44","275.47"
"275","Uttarakhand",2006,0.502309553,0,0,0,160.94706047,30,106.34286803,31,128.196457982,41,25.242956194,41,290.810223,289.123766451613,282.241814146341,282.371132926829,-3,-0.688538709892156,5.08107549395579,4.66666847809053,5.67267089978698,5.66685485405435,3218960,491405,9287.5,NA,"283.59","273.66"
"276","Uttarakhand",2007,0.492830223,0,0,0,149.26196944,30,80.4066004,31,124.849470887,41,23.741596922,41,291.922169,288.78493516129,285.493600731707,282.359146097561,-2,-0.707590539503771,5.00570294631001,4.38709626734271,5.67648722221843,5.66568224208917,3802186,507118,NA,NA,"272.18","259.82"
"277","Uttarakhand",2008,0.461755428,0,0,0,344.794422,30,81.23849247,31,74.432011406,41,22.484211626,41,290.960301333333,287.948196774194,282.932431463415,283.007748780488,-1,-0.77271990469305,5.84294836116448,4.39738918004075,5.67318683633029,5.66278059164515,4283246,595515,NA,NA,"288.36","275.71"
"278","Uttarakhand",2009,0.4159462,0,1,0,47.826477926,30,82.459257629,31,68.386768273,41,22.914661031,41,291.804047666667,288.252831612903,283.219635365854,281.176472195122,0,-0.877199354007398,3.86757941764026,4.41230432443687,5.67608250736556,5.66383798256286,NA,NA,NA,NA,"284.39","270.62"
"279","Uttarakhand",2010,0.432515239,0,1,0,126.57842997,30,59.05608161,31,25.126805775,41,25.139807887,41,291.098041333333,289.725722580645,286.309321463415,283.001066341463,1,-0.838137718548849,4.84086211580997,4.07848752819539,5.67366012222785,5.66893469123976,NA,NA,NA,NA,NA,NA
