Dist Code,Year,State Code,State Name,Dist Name,Area,RICE AREA (1000 ha),WHEAT AREA (1000 ha),KHARIF SORGHUM AREA (1000 ha),RABI SORGHUM AREA (1000 ha),SORGHUM AREA (1000 ha),PEARL MILLET AREA (1000 ha),MAIZE AREA (1000 ha),FINGER MILLET AREA (1000 ha),BARLEY AREA (1000 ha),CHICKPEA AREA (1000 ha),PIGEONPEA AREA (1000 ha),MINOR PULSES AREA (1000 ha),GROUNDNUT AREA (1000 ha),SESAMUM AREA (1000 ha),RAPESEED AND MUSTARD AREA (1000 ha),SAFFLOWER AREA (1000 ha),CASTOR AREA (1000 ha),LINSEED AREA (1000 ha),SUNFLOWER AREA (1000 ha),SOYABEAN AREA (1000 ha),OILSEEDS AREA (1000 ha),SUGARCANE AREA (1000 ha),COTTON AREA (1000 ha),FRUITS AREA (1000 ha),VEGETABLES AREA (1000 ha),FRUITS AND VEGETABLES AREA (1000 ha),POTATOES AREA (1000 ha),ONION AREA (1000 ha),FODDER AREA (1000 ha)
185,2013,4,Haryana,Kurukshetra,141.62,118,112,0,0,0,0,0,0,0,0,0,0.8,0,0,2,0,0,0,3.4,0,5.3,12,0,0.57,8.19,8.76,6.12,0.47,0.12
185,2014,4,Haryana,Kurukshetra,149.8,131,113,0,0,0,0,1,0,0,0,0,0.6,0,0,1,0,0,0,0,0,6,11,0,0.32,8.43,8.75,6.78,0.33,0.2
185,2015,4,Haryana,Kurukshetra,141.75,119.5,113.4,2.1,0,2.1,0,1.3,0,0,0,0,1.2,0,0,2,0,0,0,0,0,6.8,0,0,0.37,13.16,13.53,10.4,0.65,8.05
185,2016,4,Haryana,Kurukshetra,135.6,115.3,106.2,,,1.8,,1.3,,,,,1.3,0,0,1.9,,,,,,7.2,9.9,0,,,,0,,
185,2017,4,Haryana,Kurukshetra,128.5,120.8,112.7,,,0,,0.1,,,0.1,,0.9,0,,1.8,,,,,,5,,0,,,,,,
186,1990,4,Haryana,Rohtak,365.3,9.7,185.5,57.5,0,57.5,48.1,0.3,0,6.6,34.8,16.6,0.2,0,0.4,73.2,,,0,,,73.9,26.3,11.9,1.4,3.1,4.5,0.29,0.43,
186,1991,4,Haryana,Rohtak,311.4,1.6,134.7,44.1,0,44.1,32.1,0.2,0,5,14.1,14.8,0.2,0,0.2,77.6,,,0,,,78.1,20.4,8,1.09,1.89,2.98,0.19,0.52,
186,1992,4,Haryana,Rohtak,330.9,2.8,145.5,51.3,0,51.3,44,0.2,0,4.9,13.7,14.8,0.1,0.1,0.1,74.9,,,0,,,75.2,17.5,8.7,1.29,1.86,3.15,0.14,0.46,
186,1993,4,Haryana,Rohtak,293,6.3,144.5,32.5,0,32.5,32.3,0.3,0,3.5,15.5,16,0.1,0.1,0.2,79,,,0,,,79.4,13.6,13.5,0.74,1.71,2.45,0.11,0.29,
186,1994,4,Haryana,Rohtak,319.8,8.8,147.1,48.2,0,48.2,37.3,0.1,0,4.8,17.2,13.4,0.7,0.1,0.3,71.5,,,0,,,72.1,16.3,11.5,0.84,1.67,2.51,0,0.38,
186,1995,4,Haryana,Rohtak,348.1,17,141.4,56.5,0,56.5,51.3,0.2,0,4.5,15.7,,,0.1,0.4,60.6,0,0,0,,0,61.1,20.5,19.6,0.66,1.37,2.03,0,0.1,
186,1996,4,Haryana,Rohtak,347.3,16.9,146.9,58.6,0,58.6,41.1,0,0,4.7,13.8,,,0,0.3,64.1,0,0,0,,0,64.4,22.1,16.5,0.75,1.2,1.95,0,0.35,
186,1997,4,Haryana,Rohtak,144.3,16.5,73.8,27.6,0,27.6,18.8,0.4,0,1.3,6.5,5.6,0,0,0.3,17.2,0,0,0,,0,17.5,12.3,5.2,0.46,0.94,1.39,0.2,0.03,
186,1998,4,Haryana,Rohtak,159.75,28,87,28,0,28,19,0,0,2,5,0,0,0,0,12,0,0,0,,0,12,12,13,0.54,0.84,1.38,0.21,0.01,5.75
186,1999,4,Haryana,Rohtak,151.67,28.5,92,25.3,0,25.3,17,0.8,0,1.7,2.7,0,2.6,0,0.1,10.2,0,0,0,0,0,10.3,12.8,11.5,0.52,0.93,1.45,0.24,0.03,6.37
186,2000,4,Haryana,Rohtak,151.08,23.9,91.7,25.4,0,25.4,17.4,0,0,2,2.4,3.8,0,0,0.1,10.8,0,0,0,0,0,10.9,13.5,12.8,0.53,0.92,1.45,0.25,0.02,8.88
186,2001,4,Haryana,Rohtak,170.13,20.1,91.8,25.8,0,25.8,17.2,0.1,0,1.9,2.7,5.5,1.4,0,0.1,14.2,0,0,0,0,0,14.3,15.2,13.7,0.53,0.98,1.51,0.3,0,20.43
186,2002,4,Haryana,Rohtak,149.95,7.4,88.7,24.3,0,24.3,15.5,0,0,1.3,2.2,12.7,0.1,0,0.2,16.5,0,0,0,0,0,16.7,19.8,13.6,0.52,1.17,1.69,0.23,0.01,10.25
186,2003,4,Haryana,Rohtak,162.12,13.9,88.4,25.4,0,25.4,16.1,0,0,1.6,1.9,8.6,0.1,0,0.2,19.5,0,0,0,0,0,19.7,18.1,11.5,0.55,0.98,1.53,0.23,0.02,10.62
186,2004,4,Haryana,Rohtak,172.34,15.01,87.39,24.52,0,24.52,13.95,0.04,0,1.13,1.35,10.47,0.28,0,0.07,26.92,0,0,0,0,0,27,15.24,13.05,0.6,0.97,1.57,0,0.02,10.65
186,2005,4,Haryana,Rohtak,172.31,18,87.9,23.6,0,23.6,14.3,0.1,0,0.9,1.55,10.78,0.07,0,0.1,28.7,0,0,0,0,0,28.76,11.9,12.9,0.58,1.36,1.94,0,0,9.48
186,2006,4,Haryana,Rohtak,153.62,20.1,94.7,23.5,0,23.5,17.4,0.2,0,1.1,0.8,10.8,0.2,0,0.1,19.4,0,0,0,0,0,19.5,12.7,8.7,0.6,1.09,1.7,0,0.02,7.42
186,2007,4,Haryana,Rohtak,146.05,23.2,98.7,23.2,0,23.2,19.2,0,0,0.8,0.6,9.24,0.06,0,0,13.6,0,0,0,0,0,13.6,12.4,7.8,0.58,1.36,1.94,0,0.01,8.99
186,2008,4,Haryana,Rohtak,151.81,38.5,103.2,20.9,0,20.9,20.7,0.1,,1.3,0.9,10.75,0.05,0,0.1,13.6,,0,,0,,13.7,7.1,6.5,0.54,0.99,1.53,0,0,8.46
186,2009,4,Haryana,Rohtak,142.41,35.1,103.7,21,0,21,20,1,,1.4,1,5.95,0,0,0.1,14,,0,,0,,14.1,4.3,7.8,0.56,1.38,1.94,0,0.01,3.61
186,2010,4,Haryana,Rohtak,147.26,39.3,101.6,20,0,20,22.8,0.7,,1.5,1,,,0,0.1,13.7,,,,,,13.8,6,7.2,0.58,1.34,1.92,0,0,2.86
186,2011,4,Haryana,Rohtak,149.6,39.3,102.5,19.6,0,19.6,20.3,0.7,,1.6,0.9,,,0,0.1,13.1,,,,,,13.1,8,9.9,0.65,1.55,2.2,0,0,5
186,2012,4,Haryana,Rohtak,144.97,36.43,104.03,17.78,0,17.78,16.55,0.84,0,3.44,0.58,3.25,0.07,0,0.04,13.63,0,0,0,0,0,13.7,8.97,10.76,0.6,1.5,2.1,0.1,,5.82
186,2013,4,Haryana,Rohtak,143.28,43,102,15,0,15,15,1,0,3,1,2.6,0,0,0,12,0,0,0,0,0,11.6,8,14,0.53,1.47,2,0.09,,6.68
186,2014,4,Haryana,Rohtak,134.95,41,107,17,0,17,13,1,0,3,0,1,0.6,0,0,9,0,0,0,0,0,8.7,8,17,0.07,1.28,1.36,0.1,0.31,0.65
186,2015,4,Haryana,Rohtak,139.28,44,106.7,15,0,15,13,0,0,2.1,0.3,0,0.6,0,0.1,11,0,0,0,0,0,11.1,0,17,0.07,1.28,1.36,0.1,0,10.38
186,2016,4,Haryana,Rohtak,107.4,46.9,105.1,,,11.3,12.9,0,,2,0.3,,0.8,0,,9.7,,,,,,9.8,10.3,15,,,,0.2,,
186,2017,4,Haryana,Rohtak,101.6,48.9,104.4,,,14,11.8,0.5,,1.8,0.3,,0.6,0,,12,,,,,,12,,14.5,,,,,,
187,1990,4,Haryana,Sonepat,58.5,19.9,80.5,9.5,0,9.5,3.4,0.9,0,0.4,1.1,8.9,0.2,0,0,3.8,,,0,,,4.3,6.9,0.6,2.23,4.99,7.21,0.3,0.08,
187,1991,4,Haryana,Sonepat,108.4,28,125.2,13.5,0,13.5,6.2,0.6,0,1.3,1.3,13,0.1,0,0,9.3,,,0,,,18.8,15.9,1.8,2.08,8.44,10.52,0.49,0.3,
187,1992,4,Haryana,Sonepat,107.5,38.2,131.5,14.5,0,14.5,7.6,0.6,0,0.8,0.8,12.8,0.1,0,0,7.6,,,0,,,10.4,12.5,1.3,1.94,1.82,3.76,0.43,0.24,
187,1993,4,Haryana,Sonepat,104.1,39.4,125.9,14.1,0,14.1,6.2,0.6,0,0.8,0.9,12.9,0.1,0,0,7.9,,,0,,,8.7,11.4,1.4,1.41,7.88,9.29,0.29,0.01,
187,1994,4,Haryana,Sonepat,116.3,45.6,129.6,17.1,0,17.1,7.6,0.3,0,0.8,1.1,19,1.7,0,0,6.3,,,0,,,7,11.3,1.8,1.28,4.81,6.09,0.3,0.27,
187,1995,4,Haryana,Sonepat,143.7,55.1,130.9,22.4,0,22.4,11.4,0.1,0,0.9,1.1,,,0,0,7.8,0,0,0,,0,8.3,13.1,2.3,1.45,4.47,5.92,0.2,0.25,
187,1996,4,Haryana,Sonepat,134.4,53.8,133.9,18.9,0,18.9,9.3,0.1,0,0.8,1.1,,,0,0,8,0,0,0,,0,8.5,14.1,2.1,1.93,5.71,7.64,0.45,0.03,
187,1997,4,Haryana,Sonepat,123.9,62,123,14.7,0,14.7,8.9,0.1,0,0.6,0.4,18.1,0,0,0,5.1,0,0,0,,0,5.1,11,1.8,0.12,9.66,9.79,0.3,0.22,
187,1998,4,Haryana,Sonepat,185.93,79,133,13,0,13,6,0,0,0,0,3,0,0,0,6,0,0,0,,0,6,9,1,1.29,5.44,6.73,0.44,0.08,52.93
187,1999,4,Haryana,Sonepat,142.7,77.7,135.7,9.4,0,9.4,6.7,0.2,0,0.4,0.2,2.3,0,0,0,3.7,0,0,0,0.01,0,3.7,8.1,0.7,1.38,6.8,8.18,0.44,0,22.89
187,2000,4,Haryana,Sonepat,148.24,77.3,139.5,12.3,0,12.3,7.6,0.2,0,0.4,0.2,2,0,0,0,3.8,0,0,0,0.03,0,3.8,8.5,0.8,1.43,6.62,8.05,0.41,0.15,21.41
187,2001,4,Haryana,Sonepat,159.13,78.7,135.9,12.1,0,12.1,7.7,0.2,0,0,0.2,1.3,0,0,0,4.8,0,0,0,0.03,0,4.8,11.6,0.8,0.69,7.78,8.47,0.3,0.05,26.5
187,2002,4,Haryana,Sonepat,134.25,44,131.4,14.1,0,14.1,2.9,0.2,0,0.4,0.2,6.5,0.1,0,0.3,5.3,0,0,0,0,0,5.6,18.2,2.2,0.8,7.01,7.81,0.36,0.08,27.05
187,2003,4,Haryana,Sonepat,152.79,65.9,132.7,13.5,0,13.5,6.9,0.5,0,0.6,0.2,6.7,0.1,0,0,5.5,0,0,0,0.01,0,5.5,15.6,2,1.06,2.97,4.04,0.39,0.06,23.68
187,2004,4,Haryana,Sonepat,153.24,65.95,132.72,13.52,0,13.52,6.89,0.46,0,0.57,0.21,6.31,0.38,0,0.23,5.45,0,0,0,0.01,0,5.5,15.59,1.95,1.02,2.97,3.99,0.39,0.06,23.68
187,2005,4,Haryana,Sonepat,160.68,71.5,142,13.2,0,13.2,7,0.6,0,0.8,0.17,6.93,0.61,0,0.1,6.3,0,0,0,0,0,6.36,12.8,2.2,0.42,6.69,7.11,0.6,0.18,26.61
187,2006,4,Haryana,Sonepat,148.94,67.9,140.7,11.5,0,11.5,8.7,0.2,0,0.3,0.1,5.01,0.39,0.1,0.1,5,0,0,0,0,0,5.2,13.1,1.5,1.39,7.55,8.94,0.3,0.05,23.65
187,2007,4,Haryana,Sonepat,149.82,71.3,141.1,11.3,0,11.3,10.6,0.7,0,0.3,0.1,6.65,0.45,0,0.1,3.2,0,0,0,0,0,3.3,11.1,1.1,1.35,7.82,9.17,0.3,0.02,25.77
187,2008,4,Haryana,Sonepat,157.23,92.7,143.6,11.2,0,11.2,9.2,0.2,,0.3,0.1,5.5,0,0,0,2.4,,0,,0,,2.4,5.8,0.6,1.37,5.36,6.73,0.8,0.03,21.43
187,2009,4,Haryana,Sonepat,153.29,90.2,141.4,10.4,0,10.4,12.5,1.2,,0.2,0,4.17,0.23,0,0,2.5,,0,,0,,2.5,3.7,0.6,1.35,6.1,7.44,0.83,0.06,20.06
187,2010,4,Haryana,Sonepat,160.59,93.7,143.7,9.5,0,9.5,13.3,0.5,,0.1,0,,,0,0,2.7,,,,,,2.7,5.7,0.4,1.27,6.23,7.5,0.2,0.03,22.99
187,2011,4,Haryana,Sonepat,134.64,94.7,162.3,7.5,0,7.5,11.4,0.6,,0.2,0,,,0,0,2.3,,,,,,2.3,7.9,0.8,1.5,6.18,7.68,0.8,0.06,0.04
187,2012,4,Haryana,Sonepat,128.75,88.36,141.81,7.66,0,7.66,8.44,0.5,0,0.18,0,1.18,0.02,0,0,2.44,0,0,0,0,0,2.4,9.08,1.99,0.66,5.52,6.18,0.65,0.1,0.52
187,2013,4,Haryana,Sonepat,141.4,100,143,9,0,9,8,0,0,0,0,1.2,0,0,0,2,0,0,0,0,0,2.4,8,3,0.78,0.31,1.08,0.15,0.04,0
187,2014,4,Haryana,Sonepat,120.75,88,147,6,0,6,6,1,0,0,0,1,0,0,0,2,0,0,0,0,0,1.6,7,4,1.64,4.66,6.3,0.01,,0.15
187,2015,4,Haryana,Sonepat,154.74,107.3,143.2,8.9,0,8.9,6.1,0.2,0,0.1,0,0,0.3,0,0,1.3,0,0,0,0,0,1.3,0,3.5,0.78,6.26,7.04,0.6,0.02,17.04
187,2016,4,Haryana,Sonepat,129.9,108.8,144.5,,,5.6,6.2,0.5,,0.1,,,0.5,0,0,1.4,,,,,,1.4,8.1,3.4,,,,0.8,,
187,2017,4,Haryana,Sonepat,120.2,107.7,144.3,,,4.3,5.9,0.2,,,,,,0,0,1.4,,,,,,1.4,,3.8,,,,,,
188,1990,4,Haryana,Faridabad,131,7.7,111.9,22.8,0,22.8,24.6,1.9,0,4.9,1.3,8.2,1.4,0,1.5,17.2,,,0,,,18.7,9,0.4,0.64,2.45,3.09,0.44,0.01,
188,1991,4,Haryana,Faridabad,122.9,6.6,104,15,0,15,16.2,1.3,0,4.7,0.5,7.8,0.8,0,0.9,25.7,,,0,,,26.6,11.2,0.2,0.52,2.54,3.06,0.51,0.01,
188,1992,4,Haryana,Faridabad,122.5,8.8,118.9,22.2,0,22.2,25.8,1.2,0,4.8,0.8,5.9,1,0,0.7,12.2,,,0,,,13.1,11.4,0.3,0.3,2.46,2.76,0.51,0.02,
188,1993,4,Haryana,Faridabad,112.5,12.2,121.6,19.9,0,19.9,20.2,1.1,0,3.8,0.7,6.3,1.4,0,0.6,12,,,0,,,12.7,9.2,0.6,0.96,2.75,3.7,0.62,0,
188,1994,4,Haryana,Faridabad,103.2,14.2,121.5,20.6,0,20.6,18.7,0.9,0,3.4,0.2,6.6,0.5,0,0.4,8.3,,,0,,,8.8,6.5,1.2,0.65,2.86,3.51,0.6,0,
188,1995,4,Haryana,Faridabad,114.4,16.1,119,23,0,23,18.6,1.1,0,3.9,0.4,,,0,1.6,8.8,0,0,0,,0,10,9,0.4,0.83,5.31,6.15,1,0.01,
188,1996,4,Haryana,Faridabad,113.7,16.3,120.3,22.8,0,22.8,18.1,0.9,0,3,0.4,,,0,0.9,9.2,0,0,0,,0,10.4,9.8,0.4,0.76,2.98,3.74,1.02,0.01,
188,1997,4,Haryana,Faridabad,127.6,20.6,119.6,28.6,0,28.6,19.5,0.6,0,2.2,0.3,8.2,1,0,0.6,8.1,0,0,0,,0,8.7,9.6,0.1,0.78,2.31,3.09,0,0,
188,1998,4,Haryana,Faridabad,151.68,30,129,21,0,21,16,0,0,3,0,5,0,0,0,6,0,0,0,,0,7,6,0,1.17,4.12,5.29,0.38,0,41.68
188,1999,4,Haryana,Faridabad,148.45,28.8,130.9,19.9,0,19.9,15.3,0.8,0,2.8,0,3.2,0.8,0,0.7,5.3,0,0,0,0,0,6,8.3,0,1.04,3.28,4.31,0.12,0,40.65
188,2000,4,Haryana,Faridabad,142.02,28.9,133.8,18.5,0,18.5,14.2,0.8,0,1.9,0,6.1,0.5,0,0.5,3.8,0,0,0,0,0,4.3,7.4,0.1,0.99,3.12,4.11,0.07,0,43.42
188,2001,4,Haryana,Faridabad,144.15,31.2,132.3,17.8,0,17.8,13.1,0.9,0,1.8,0,3.5,0.6,0,0.5,4.6,0,0,0,0,0,5.1,6.6,0,1.1,2.43,3.53,0.2,0.01,45.05
188,2002,4,Haryana,Faridabad,136.84,18.1,128.5,24.6,0,24.6,5.8,0.8,0,1.7,0,7.1,0.1,0,0,6.5,0,0,0,0,0,6.5,7.8,0.2,0.97,4.24,5.22,0.35,0,40.94
188,2003,4,Haryana,Faridabad,144.59,28.4,131.4,17.1,0,17.1,10.2,0.2,0,1.5,0,7.2,0.5,0,0.5,5.5,0,0,0,0,0,6,7.2,0.1,0.86,4.15,5.02,0.25,0,50.49
188,2004,4,Haryana,Faridabad,145.31,28.26,135.77,14.84,0,14.84,10.36,0.25,0,1.75,0,3.46,3.74,0,0.25,5.2,0,0,0,0,0,5.5,5.83,0.21,0.76,4.1,4.86,0.26,0,54.53
188,2005,4,Haryana,Faridabad,119.29,26.4,104.5,8.7,0,8.7,8.7,0,0,1.2,0.04,2.72,4.08,0,0.3,4.9,0,0,0,0,0,5.24,5.2,0.3,0.83,4.57,5.41,0.25,0.01,45.57
188,2006,4,Haryana,Faridabad,115.24,27.4,104.8,9,0,9,8.9,0.1,0,1.6,0,2.59,1.81,0,0.3,4.2,0,0,0,0,0,4.5,5.4,0.2,0.82,4.4,5.23,0.2,0,42.93
188,2007,4,Haryana,Faridabad,121.23,29.2,103.9,10.1,0,10.1,9.7,0.1,0,1.1,0,2.26,6.24,0,0.2,3.5,0,0,0,0,0,3.7,4.8,0.2,0.84,4.73,5.58,0,0,42.39
188,2008,4,Haryana,Faridabad,34.76,8.4,33.7,2,0,2,4.3,0,,1.4,0,0.74,0.66,0,0,0.9,,0,,0,,0.9,0.9,0,0.38,2.97,3.34,0.09,0,13.3
188,2009,4,Haryana,Faridabad,33.7,9.6,33.9,1.9,0,1.9,3.7,0,,0.3,0,0.3,0.6,0,0.1,0.7,,0,,0,,0.8,0.8,0,0.37,2.87,3.24,0.07,0,13.3
188,2010,4,Haryana,Faridabad,21.04,9.5,31.7,1.9,0,1.9,4.4,0,,0.3,0,,,0,0.2,0.9,,,,,,1.1,0.8,0,0.37,3.49,3.85,0,0,0.04
188,2011,4,Haryana,Faridabad,19.52,11.5,30.5,0.9,0,0.9,3.9,0,,0,0,,,0,0.1,0.7,,,,,,0.8,0.6,0.1,0.42,3.08,3.51,0,0,0.02
188,2012,4,Haryana,Faridabad,17.97,10.71,31.06,0.62,0,0.62,3.48,0,0,0.3,0.01,0.17,0.02,0,0.05,0.59,0,0,0,0,0,0.6,0.67,0.12,0.44,2.85,3.28,,,0.19
188,2013,4,Haryana,Faridabad,21.48,11,30,2,0,2,4,0,0,0,0,0.2,0.4,0,0.1,1,0,0,0,0,0,0.7,0,0,0.42,2.86,3.28,,,0.28
188,2014,4,Haryana,Faridabad,20.5,11,28,2,0,2,4,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0.6,0,0,0.36,2.48,2.83,0.03,,0.2
188,2015,4,Haryana,Faridabad,27.46,12,27,1,0,1,3,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.36,2.48,2.83,0,0,10.36
188,2016,4,Haryana,Faridabad,17,12,30,,,1,4,0,,0,0,,0,0,,0,,,,,,,1,0,,,,8.7,,
188,2017,4,Haryana,Faridabad,15.4,12,30,,,1,2.1,0,,0.2,0,,0.1,0,,0.4,,,,,,0.4,,0.2,,,,,,
523,1990,4,Haryana,Yamunanagar,104,43.9,57.7,0.2,0,0.2,1.2,6.6,0,1.2,4,0.9,4.4,0.8,0.1,2.9,,,0,,,3.9,44.8,0.4,0.59,1.83,2.42,0.99,0.15,
523,1991,4,Haryana,Yamunanagar,97.1,41.5,53.2,0.1,0,0.1,1.5,5,0,0.2,0.8,0.2,3,0.5,0.1,0.9,,,0,,,3.5,45.4,0.3,0.54,2.75,3.29,1.37,0.3,
523,1992,4,Haryana,Yamunanagar,95,45,73,0.1,0,0.1,1.7,5.9,0,0.2,1,0.3,3.2,0.4,0.1,1.1,,,0,,,3.7,39.2,0.2,0.45,2.48,2.93,1.28,0.26,
523,1993,4,Haryana,Yamunanagar,100.5,47.4,64.1,0,0,0,1.8,5.2,0,0.2,1,0.3,3.2,0.5,0.1,2.8,,,0,,,6.1,38.1,0.3,0.64,2.91,3.55,1.48,0.01,
523,1994,4,Haryana,Yamunanagar,105.1,49,60.7,0,0,0,1.6,4.6,0,0.1,0.9,0.6,3.2,0.5,0.1,3,,,0,,,8.1,39.3,0.2,0.56,3.03,3.59,1.5,0.6,
523,1995,4,Haryana,Yamunanagar,102.6,47,57.9,0,0,0,1.6,4.3,0,0.1,1,,,0.5,0,2.7,0,0,0,,0,7.4,43.1,0.2,0.65,2.95,3.6,1.4,0.58,
523,1996,4,Haryana,Yamunanagar,100.1,47,58.6,0,0,0,1.6,3.5,0,0.1,0.7,,,0.3,0,1.2,0,0,0,,0,5.9,43.8,0.2,0.71,2.22,2.93,1.14,0,
523,1997,4,Haryana,Yamunanagar,104.4,54.3,63,0,0,0,1.4,3.3,0,0.2,0.5,0.2,3.5,0.2,0,1.2,0,0,0,,0,2.5,40.8,0.3,0.62,3.12,3.74,1.9,0.27,
523,1998,4,Haryana,Yamunanagar,127.91,58,64,0,0,0,1,2,0,0,0,0,3,0,0,1,0,0,0,,0,3,41,0,0.4,2.72,3.12,1.48,0.17,20.91
523,1999,4,Haryana,Yamunanagar,125.54,54.8,63.3,0,0,0,1.2,1.4,0,0.9,0.2,0,2.6,0.2,0,1.5,0,0,0,0.62,0,2.3,40.9,0,0.67,3.16,3.82,1.49,0.28,20.52
523,2000,4,Haryana,Yamunanagar,124.84,55.5,61.8,0,0,0,1.5,1.6,0,0,0.2,0.4,2.1,0.1,0,1,0,0,0,0.1,0,1.2,43.9,0,0.56,2.52,3.09,1.04,0.09,19.44
523,2001,4,Haryana,Yamunanagar,125.3,53.8,64.9,0,0,0,1.1,1.7,0,0,0.1,0.1,2.4,0.1,0,1.8,0,0,0,0.15,0,2.1,44.3,0,0.45,2.86,3.31,1,0.12,19.55
523,2002,4,Haryana,Yamunanagar,123.8,50.2,64,0,0,0,1,1.7,0,0,0.3,0,2.9,0.1,0,1.8,0,0,0,0.27,0,2.2,45.8,0,0.38,2.82,3.2,1.05,0.14,19.53
523,2003,4,Haryana,Yamunanagar,126.82,56.8,71.3,0,0,0,0.8,1.7,0,0,0.2,0.3,2.3,0.1,0,1.7,0,0,0,0.64,0,2.5,42.5,0,0.55,3.46,4.01,1.32,0.08,19.48
523,2004,4,Haryana,Yamunanagar,127.86,58.72,72.25,0,0,0,0.98,1.89,0,0.02,0.23,0.07,2.6,0.13,0.01,2.4,0,0,0,0.76,0,3.3,38.36,0.01,0.45,3.38,3.83,1.28,0.26,20.57
523,2005,4,Haryana,Yamunanagar,129.12,59.3,72.3,0,0,0,0.9,2.9,0,0,0.27,0.01,1.91,0.1,0,2.4,0,0,0,1.33,0,3.78,39.9,0,0.39,3.78,4.17,1.79,0.23,19.5
523,2006,4,Haryana,Yamunanagar,130.46,59.4,71.3,0,0,0,1,1.5,0,0,0.2,0.01,2.39,0.1,0.1,2.4,0,0,0,0.53,0,3.1,42.2,0,0.24,3.55,3.79,1.6,0.06,19.24
523,2007,4,Haryana,Yamunanagar,130.56,59.3,74.5,0,0,0,0.7,1.4,0,0,0.1,0.01,2.09,0.1,0.1,1.8,0,0,0,1.9,0,3.9,41.9,0,0.48,2.89,3.37,0.2,0.43,18.77
523,2008,4,Haryana,Yamunanagar,125.38,71.7,84.8,0,0,0,0.9,1.3,,0,0.1,0.01,1.79,0.1,0.1,1.6,,0,,0.37,,2.2,28.8,0,0.2,3.4,3.59,0.78,0.52,17.82
523,2009,4,Haryana,Yamunanagar,127.05,73.5,85.8,0,0,0,1.2,1.2,,0,0.1,0.01,2.09,0,0.1,2.3,,0,,0.68,,3.1,25.4,0,0.53,3.9,4.44,1.15,0.14,18.68
523,2010,4,Haryana,Yamunanagar,123.95,74.6,83.4,0,0,0,0.9,0.9,,0,0.1,,,0,0.1,2.4,,,,,,2.8,25.4,0,0.41,4.21,4.61,1.2,0.35,17.75
523,2011,4,Haryana,Yamunanagar,121.49,72.7,84.8,0,0,0,0.6,1.5,,0,0.1,,,0.1,0,2.6,,,,,,2.9,25.9,0,1.04,4.16,5.2,0.5,0.28,16.69
523,2012,4,Haryana,Yamunanagar,106.39,70.04,85.1,0,0,0,0.61,0.74,0,0.01,0.12,0,1.58,0.02,0.02,3.08,0,0,0,0.37,0,3.5,27.16,0,0.26,4.13,4.4,0.94,0.29,0
523,2013,4,Haryana,Yamunanagar,119.39,69,85,0,0,0,0,1,0,0,0,0,1.2,0,0,2,0,0,0,0.4,0,3,27,0,0.4,3.65,4.05,0.79,0.13,16.79
523,2014,4,Haryana,Yamunanagar,103.34,70,88,0,0,0,0,1,0,0,0,0,0.8,0,0,2,0,0,0,0,0,2.6,27,0,0.23,3.97,4.2,1.03,0.22,0.94
523,2015,4,Haryana,Yamunanagar,99.09,74,91,0,0,0,0.4,0,0,0,0,0,0.7,0,0.1,2,0,0,0,0,0,2.5,0,0,0.23,3.94,4.17,0.5,0.46,19.39
523,2016,4,Haryana,Yamunanagar,103.1,75.4,89,,,0,,1,,,0.2,,0.3,,0,2.1,,,,,,2.3,23,0,,,,0.6,,
523,2017,4,Haryana,Yamunanagar,79.5,75.2,89,,,0,,0.8,,0,,,,0,0,2.1,,,,,,2.2,,0,,,,,,
524,1990,4,Haryana,Kaithal,158.2,119.4,176.5,0.6,0,0.6,11.8,0.9,0,0.8,2.6,3.9,1.5,0,0.4,3.8,,,0,,,4.6,4.5,10.2,0.38,0.64,1.02,0.17,0.02,
524,1991,4,Haryana,Kaithal,163.4,108.6,169.8,1,0,1,8.9,0.8,0,0.5,1.9,2.7,1.3,0,0.3,12.6,,,0,,,16.8,6.8,5.6,0.45,0.65,1.1,0.18,0.04,
524,1992,4,Haryana,Kaithal,158.7,116.2,162.3,1.3,0,1.3,9.2,0.6,0,0.6,1,2.3,0.6,0,0.3,6.2,,,0,,,6.8,8.1,8.1,0.58,0.72,1.3,0.18,0.01,
524,1993,4,Haryana,Kaithal,153.6,120.9,165.8,0.1,0,0.1,9,0.4,0,0.3,0.8,1.6,0.6,0,0.2,5.8,,,0,,,7.3,2.1,7.2,0.58,0.63,1.21,0.18,0.03,
524,1994,4,Haryana,Kaithal,156,127.5,168.4,0.4,0,0.4,7.9,0.3,0,0.3,0.9,1,0.6,0,0.1,3.4,,,0,,,5.4,2.6,7.4,0.3,0.34,0.63,0.2,0.03,
524,1995,4,Haryana,Kaithal,172.9,142,167.2,0.5,0,0.5,8.4,0.4,0,0.2,1,,,0,0.1,3.7,0,0,0,,0,5.7,3.7,8.1,0.5,0.58,1.07,0.2,0.03,
524,1996,4,Haryana,Kaithal,171.9,140.5,162.8,0.3,0,0.3,7.4,0.5,0,0.1,0.6,,,0,0.1,3.3,0,0,0,,0,7.7,6.6,5.6,0.47,0.64,1.12,0.33,0,
